#,Category,Subcategory,Parasha,Title,Date,Language,Link
799,"תנ""ך ואקטואליה",,,"?תנ""ך ואקטואליה 58 - מדוע החמאס גרוע מן הנאצים",1-Nov-23,עברית,https://www.youtube.com/watch?v=JWWu4Khdbc0
800,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 59 - האם יש זהות בין ""ישמעאלים"" ו""ערבים""",8-Nov-23,עברית,https://www.youtube.com/watch?v=z65--nz206I
801,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 60 - כוחם של עשו וישמעאל - פסולת ה""חסד"" ופסולת ה""גבורה""",15-Nov-23,עברית,https://www.youtube.com/watch?v=62JC68RgfRM
802,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 61 - משמעות החרטה על בריאתם של ה""ישמעאלים""",22-Nov-23,עברית,https://www.youtube.com/watch?v=GWXEMmeuidA
803,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 62 - ה""ישמעאלים"" מורדים בנורמות האנושיות",29-Nov-23,עברית,https://www.youtube.com/watch?v=QNQ79vk4k2A
804,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 63 - ""עת צרה ליעקב"" - צירוף ""ישמעאל""(האיסלם) ו""אדום""(המערב)",6-Dec-23,עברית,https://www.youtube.com/watch?v=iLgoP5A6gBk
805,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 64 - הקשר בין הופעת היוונים כמעצמה בעולם לסיום תקופת ה""נבואה""",13-Dec-23,עברית,https://www.youtube.com/watch?v=ndnL8l0AMeY
806,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 65 - אסון תרגום התורה ליוונית - ""תרגום השבעים""",20-Dec-23,עברית,https://www.youtube.com/watch?v=4PA0EpuK7ok
807,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 66 - נצרות ואתיאיזם - המכנה המשותף ""הומניזם""",27-Dec-23,עברית,https://www.youtube.com/watch?v=xRulCIQUd7A
808,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 67 - מסתרי ההיסטוריה - ה""משל"" של הרמח""ל",3-Jan-24,עברית,https://www.youtube.com/watch?v=fuvxeo8ghug
809,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 68 - מסתרי ההיסטוריה - ביאור יסודות ה""נמשל"" של הרמח""ל",10-Jan-24,עברית,https://www.youtube.com/watch?v=EQ3KkMPvWeU
810,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 69 - יסורי ה""תהילה"" , מזימת ה""תרמית"" וה""רהב""",17-Jan-24,עברית,https://www.youtube.com/watch?v=jhSvhgcJ2Zs
811,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 70 - ניתוח מעמיק של כח ה""דמיון""",24-Jan-24,עברית,https://www.youtube.com/watch?v=rOJYxc0D-fg
812,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 71 - מה הוא ""צבא המבוכה""? ומה היא עצת ה""שכל""",31-Jan-24,עברית,https://www.youtube.com/watch?v=ieGDKQv39Vw
813,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 72 - התנהלות ""יושר"" לאור עצת ה""שכל"" , ותפקידה של ה""סבלנות""",7-Feb-24,עברית,https://www.youtube.com/watch?v=8NQ7q2e5bV4
814,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 73 - פשר שנאת ה""סכלות"" לאנשי ה""שכל""",14-Feb-24,עברית,https://www.youtube.com/watch?v=gR1YpZHiowI
815,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 74 - חשיבות ה""תקוה"" לאנשי האמת , וסיבת הצלחת ה""תרמית""",21-Feb-24,עברית,https://www.youtube.com/watch?v=QpXgSRgq56o
816,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 75 - ""נפלאות הבריאה"" , וחוסר הישע של ""תהילה"" הכבולה בתככי ה""תרמית""",28-Feb-24,עברית,https://www.youtube.com/watch?v=fKwZheloI-c
817,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 76 - דברים גדולים ולא מובנים קורים מאחורי הקלעים",6-Mar-24,עברית,https://www.youtube.com/watch?v=2J6YCnk5zko
818,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 77 - ה""אסון"" שפותח את האפשרות לבירור האמת",13-Mar-24,עברית,https://www.youtube.com/watch?v=gdoZmqSn3sU
819,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 78 - חשיפת ה""תרמית"" והשקר בביתו של ""משפט""",20-Mar-24,עברית,https://www.youtube.com/watch?v=Yet3bRUSCgw
820,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 79 - המשבר וההלם הנורא בעקבות חשיפת ה""תרמית"" והמעבר לשלב גילוי האמת",27-Mar-24,עברית,https://www.youtube.com/watch?v=I7uCPFHer-s
821,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 80 - השמחה העצומה כשבסוף הכל מסתדר נכון",3-Apr-24,עברית,https://www.youtube.com/watch?v=g4bAiQdkrbQ
822,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 81 - ""בריאת העולם"" - ה""חושך"" שקודם ל""אור""",10-Apr-24,עברית,https://www.youtube.com/watch?v=s08v3LzdQjY
823,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 82 - הנגזרות של ""גילוי היחוד"" באחרית הימים",17-Apr-24,עברית,https://www.youtube.com/watch?v=Umn9yR99bQE
824,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 83 - הבנת דרכי הפעולה של ה""תרמית""",1-May-24,עברית,https://www.youtube.com/watch?v=frBi4pccZ8g
825,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 84 - ה""תרמית"" - עיוות האמת ב""נצרות"" וב""הומניזם""",8-May-24,עברית,https://www.youtube.com/watch?v=QPpq91UGhpk
826,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 85 - מחיר ה""רחמים"" המזוייפים על הרוע והרשע",15-May-24,עברית,https://www.youtube.com/watch?v=rK7YkKjuKQc
827,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 86 - ה""תרמית"" שמאחורי המושג ""שיויון""",22-May-24,עברית,https://www.youtube.com/watch?v=-mJ32RXw82o
828,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 87 - ""הטוטאליות של ה""אמת"" -""עד מתי אתם פוסחים על שתי הסעיפים""",29-May-24,עברית,https://www.youtube.com/watch?v=E8vb4u5YMrU
829,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 88 - מי הוא ומהו - ""יהודי"" ? הבוז של ה""תרמית"" ל""יהודי הגלותי""",5-Jun-24,עברית,https://www.youtube.com/watch?v=iiaB9auwhZc
830,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 89 - ה""גליל"" יחרב - מקום הגלות הוא מקום התחלת הגאולה",19-Jun-24,עברית,https://www.youtube.com/watch?v=yaL1-o80INA
831,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 90 - ה""ערב רב"" והדרישה לגיוס חרדים לצבא",26-Jun-24,עברית,https://www.youtube.com/watch?v=qoRMDezgBB0
832,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 91 - ההונאה הגדולה - עיוות המושג ""ציון"" והפיכתו ל""ציונות""",3-Jul-24,עברית,https://www.youtube.com/watch?v=c6o1KTOAJhA
833,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 92 - עומק המושג ""ציון"" והפיכתו ל""ציונות"" , ו""פוסט ציונות""",24-Jul-24,עברית,https://www.youtube.com/watch?v=mGNr29zwqV4
834,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 93 - מגדל בבל , ""גלובליזם"" , ומגילת איכה",31-Jul-24,עברית,https://www.youtube.com/watch?v=QJYLnBRy_7E
835,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 94 - שונאי ישראל שבתוכינו , המיעוט הבריוני ה""פרוגרסיבי""",7-Aug-24,עברית,https://www.youtube.com/watch?v=yd7WbAeZVx8
836,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 95 - עשו וישמעאל - נצרות ואסלאם בתקופה שלפני הגאולה",14-Aug-24,עברית,https://www.youtube.com/watch?v=tfIK7t3fSvs
837,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 96 - החיבור והפירוד בין עשו לישמעאל בסוף ההיסטוריה",21-Aug-24,עברית,https://www.youtube.com/watch?v=vaWePJTPYNM
838,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 97 - משיח בן יוסף , משיח בן דוד , משה רבנו וסוד הכנעת ה""ערב רב""",29-Aug-24,עברית,https://www.youtube.com/watch?v=dXYyTQSamxA
839,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 98 - התאחדות אומות העולם באחרית הימים כנגד ה' ועם ישראל",4-Sep-24,עברית,https://www.youtube.com/watch?v=ZkTO6ESmOBg
840,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 99 - ""ראשית גוים עמלק"" חוד החנית של ההתנגדות לישראל",11-Sep-24,עברית,https://www.youtube.com/watch?v=OPeobFeANMI
841,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 100 - על מה באמת תהיה המלחמה האחרונה בהיסטוריה",18-Sep-24,עברית,https://www.youtube.com/watch?v=nRDqHHjqR1U
842,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 101 - שלשת הסבבים של ""מלחמת גוג ומגוג""",25-Sep-24,עברית,https://www.youtube.com/watch?v=lNySj-O8M-U
843,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 102 - חלקה של מצרים במלחמת גוג ומגוג",30-Oct-24,עברית,https://www.youtube.com/watch?v=5K7XEp7DrKs
844,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 103 - ""מותו"" של משיח בן יוסף במלחמת גוג ומגוג",6-Nov-24,עברית,https://www.youtube.com/watch?v=Do15d6jSE0Q
845,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 104 - מקומם של משיח בן יוסף ושל משיח בן דוד בגאולה",13-Nov-24,עברית,https://www.youtube.com/watch?v=xqkgBHbznuM
846,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 105 - מה יכול למנוע את ""מותו"" של משיח בן יוסף במלחמת גוג ומגוג",20-Nov-24,עברית,https://www.youtube.com/watch?v=5TFSMlBkGRc
847,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 106 - מדוע ""ישמעאל"" ו""עשו"" כל כך מעוניינים להשמיד את עם ישראל ?",27-Nov-24,עברית,https://www.youtube.com/watch?v=5ogkQzeRiHo
848,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 107 - מה היא הסיבה האמיתית לאנטישמיות ולשנאת ישראל",4-Dec-24,עברית,https://www.youtube.com/watch?v=zLOwXWRejTQ
849,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 108 - ""אוטואנטישמיות"" - מהות התופעה של יהודים שונאי ישראל",11-Dec-24,עברית,https://www.youtube.com/watch?v=KbLeiG8Eegw
850,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 109 - ביאור ""וזדים ביד עושי תורתך"" בנוסח ""על הנסים"" בחנוכה",18-Dec-24,עברית,https://www.youtube.com/watch?v=w-sp8tAUD68
851,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 110 - יהודים , יוונים , ומתייוונים - בימים ההם ובזמן הזה",25-Dec-24,עברית,https://www.youtube.com/watch?v=WpkahEop-KI
852,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 111 - סוד עניין המלחמה של ""בניך ציון"" מול ""בניך יון""",1-Jan-25,עברית,https://www.youtube.com/watch?v=A3vb_6Oh4Rk
853,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 112 - עשרה בטבת ""המצור על ירושלים"" - היום ועכשיו",8-Jan-25,עברית,https://www.youtube.com/watch?v=3hn22SOLfJM
854,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 113 - בגאולה , לפני שיהיה מאוד טוב , יהיה מאוד רע",15-Jan-25,עברית,https://www.youtube.com/watch?v=upgVuKq939c
855,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 114 - המהדורה התנ""כית של המלחמה בעזה לבנון וסוריה",22-Jan-25,עברית,https://www.youtube.com/watch?v=jbC7EtLiR0Q
856,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 115 - הדרך הראויה לחילוץ החטופים על פי התנ""ך",29-Jan-25,עברית,https://www.youtube.com/watch?v=OyEa3S0dl90
857,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 116 - השחיתות והסיאוב של ""מערכת המשפט"" בירושלים והעומד בראשה",5-Feb-25,עברית,https://www.youtube.com/watch?v=Wpte2wFTM7M
858,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 117 - תכנית טראמפ לפינוי עזה",12-Feb-25,עברית,https://www.youtube.com/watch?v=ekIpIehI_NE
859,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 118 - ""ברית בין הבתרים"" - המפתח להבנת הגלות והגאולה",19-Feb-25,עברית,https://www.youtube.com/watch?v=EFE5MkcAgcU
860,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 119 - דניאל מבקש פשר לנבואת ירמיה בעניין ה""גלות""",12-Mar-25,עברית,https://www.youtube.com/watch?v=pWI7fDuuXLE
861,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 120 - הרמב""ם ב""איגרת תימן"" על ""גאולה"" לפני הזמן הראוי",19-Mar-25,עברית,https://www.youtube.com/watch?v=kGtGj__S_Uw
862,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 121 - ה""זוהר"" וה""אברבנאל"" בדבר אורך הגלות וזמני הגאולה",26-Mar-25,עברית,https://www.youtube.com/watch?v=YH8R39yCf8U
863,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 122 - התקדימים בתנ""ך ל""גאולה"" טרם זמנה ותוצאותיהם",2-Apr-25,עברית,https://www.youtube.com/watch?v=mrhbWl2DcO0
864,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 123 - המהר""ל - אי אפשר ואסור להתנגד לגזרת ה' על הגלות עד ביאת המשיח",9-Apr-25,עברית,https://www.youtube.com/watch?v=RHPJf3350kA
865,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 124 - ""שלשת השבועות"" בעניין ה""גלות"" של עם ישראל תחת המלכויות",16-Apr-25,עברית,https://www.youtube.com/watch?v=USA7T8CWYkA
866,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 125 - מעלת וקדושת ארץ ישראל , והתנאים הנדרשים על מנת לגור בארץ",23-Apr-25,עברית,https://www.youtube.com/watch?v=NYYL005fHU0
867,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 126 - האם קיימת ""מצוות ישוב ארץ ישראל"" בימינו",30-Apr-25,עברית,https://www.youtube.com/watch?v=yEQVrjP_uhI
868,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 127 - דע את האוייב - היהדות מול ""חוקי הגויים"" בימינו",7-May-25,עברית,https://www.youtube.com/watch?v=bNYQqKzHcAc
869,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 128 - עבודה זרה בימינו - ""הומניזם"" , ""פרוגרס"" , וה""ווק""",22-May-25,עברית,https://www.youtube.com/watch?v=UpCHdII4ugY
870,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 129 - האמת מאחרי הדרישה ל""שוויון בנטל"" וגיוס לומדי התורה",28-May-25,עברית,https://www.youtube.com/watch?v=WUoifdzGaoE
871,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 130 - מדוע אסור לשומר תורה ומצוות להתגייס לצה""ל - גם אם הוא לא לומד",12-Jun-25,עברית,https://www.youtube.com/watch?v=lR3NP28hIZQ
872,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 131 - מקורה ועניינה של ""מלכות פרס"" לאורך ההיסטוריה",19-Jun-25,עברית,https://www.youtube.com/watch?v=hNczbaz09Ig
873,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 132 - המאבק בין ""מלכות פרס"" ל""מלכות רומי"" סמוך למועד הגאולה",25-Jun-25,עברית,https://www.youtube.com/watch?v=MeoS9cADWAo
874,"תנ""ך ואקטואליה",,,"תנ""ך ואקטואליה 133 - ה""מלחמות הגדולות"" בין ישמעאל לאדום לפני הגאולה",2-Jul-25,עברית,https://www.youtube.com/watch?v=lgBedx6XIcU
875,"תנ""ך ואקטואליה",,,"תנ״ך ואקטואליה 134 - ""והיית משוגע ממראה עיניך"" - כשמשוגעים מנהלים את המדינה",9-Jul-25,עברית,https://www.youtube.com/watch?v=YdrE5hEJ1bs
